Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,total_pages,total_duration,product_related_ratio,avg_time_per_page,is_special_period
3,34.0,1,1530.0,97,3989.485553,0.002,0.012201868,0.0,0.0,Nov,OS_2,Browser_2,Region_1,Traffic_3,Returning_Visitor,1,0,101,5553.485553,0.9603960396039604,54.985005475247526,0
2,17.33333333,0,0.0,89,3401.3,0.002222222,0.014835979,5.133911853,0.0,Nov,OS_2,Browser_2,Region_1,Traffic_2,Returning_Visitor,1,0,91,3418.6333333300004,0.978021978021978,37.56739926736264,0
4,48.66666667,0,0.0,66,2436.106169,0.006036217,0.034560698,12.02904527,0.0,Nov,OS_2,Browser_2,Region_3,Traffic_6,Returning_Visitor,0,0,70,2484.77283567,0.9428571428571428,35.49675479528571,0
0,0.0,0,0.0,15,314.5,0.0,0.013333333,0.0,0.0,Dec,OS_8,Browser_13,Region_9,Traffic_20,Other,0,0,15,314.5,1.0,20.966666666666665,0
12,198.7727273,4,11.0,76,4514.739394,0.010978836,0.024656643,0.0,0.0,Nov,OS_2,Browser_2,Region_3,Traffic_1,Returning_Visitor,0,1,92,4724.5121213,0.8260869565217391,51.35339262282609,0
14,184.1556741,7,360.1666667,127,3418.696975,0.003900709,0.013700977,2.136325585,0.0,Dec,OS_3,Browser_2,Region_4,Traffic_2,Returning_Visitor,1,0,148,3963.0193157999997,0.8581081081081081,26.777157539189187,0
3,28.5,0,0.0,8,181.6666667,0.022222222,0.044444444,0.0,0.0,Dec,OS_1,Browser_1,Region_3,Traffic_10,Returning_Visitor,0,0,11,210.1666667,0.7272727272727273,19.10606060909091,0
0,0.0,0,0.0,11,689.9916667,0.0,0.026666667,0.0,0.0,Nov,OS_3,Browser_2,Region_3,Traffic_6,Returning_Visitor,0,0,11,689.9916667,1.0,62.72651515454545,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,OS_8,Browser_2,Region_6,Traffic_13,Returning_Visitor,0,0,1,0.0,1.0,0.0,0
0,0.0,0,0.0,15,755.25,0.026666667,0.033333333,0.0,0.0,Nov,OS_2,Browser_2,Region_6,Traffic_1,Returning_Visitor,1,0,15,755.25,1.0,50.35,0
1,2.0,0,0.0,6,106.75,0.033333333,0.044444444,0.0,0.0,Nov,OS_3,Browser_2,Region_3,Traffic_3,Returning_Visitor,0,0,7,108.75,0.8571428571428571,15.535714285714286,0
0,0.0,0,0.0,23,180.5,0.009090909,0.036363636,0.0,0.0,Nov,OS_2,Browser_2,Region_1,Traffic_7,Returning_Visitor,1,0,23,180.5,1.0,7.8478260869565215,0
3,40.0,0,0.0,24,3830.0,0.0,0.025333333,0.0,0.0,Nov,OS_1,Browser_1,Region_7,Traffic_8,New_Visitor,0,1,27,3870.0,0.8888888888888888,143.33333333333334,0
0,0.0,1,97.0,143,8060.963948,0.002923977,0.020798504,0.0,0.0,Nov,OS_2,Browser_2,Region_7,Traffic_2,Returning_Visitor,0,0,144,8157.963948,0.9930555555555556,56.652527416666665,0
8,175.125,0,0.0,7,96.125,0.0,0.026666667,0.0,0.0,Nov,OS_1,Browser_1,Region_2,Traffic_8,New_Visitor,0,0,15,271.25,0.4666666666666667,18.083333333333332,0
6,96.0,6,251.6666667,16,261.0,0.012820513,0.029871795,0.0,0.0,Nov,OS_3,Browser_2,Region_7,Traffic_1,Returning_Visitor,1,0,28,608.6666667,0.5714285714285714,21.738095239285713,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,OS_2,Browser_2,Region_1,Traffic_1,Returning_Visitor,1,0,1,0.0,1.0,0.0,0
0,0.0,0,0.0,7,1544.75,0.014285714,0.033333333,0.0,0.0,Dec,OS_1,Browser_1,Region_3,Traffic_1,Returning_Visitor,0,0,7,1544.75,1.0,220.67857142857142,0
12,1276.264286,0,0.0,118,3215.173074,0.0,0.005446194,22.45841786,0.0,Nov,OS_3,Browser_2,Region_8,Traffic_3,Returning_Visitor,0,1,130,4491.43736,0.9076923076923077,34.54951815384615,0
1,17.0,1,23.75,62,3688.846861,0.016612903,0.027150538,3.663777878,0.0,Dec,OS_3,Browser_2,Region_3,Traffic_1,Returning_Visitor,1,0,64,3729.596861,0.96875,58.274950953125,0
0,0.0,0,0.0,15,827.1666667,0.013333333,0.046666667,0.0,0.0,Dec,OS_1,Browser_1,Region_8,Traffic_20,Returning_Visitor,0,0,15,827.1666667,1.0,55.14444444666666,0
1,11.0,0,0.0,59,4165.13869,0.008333333,0.017458333,0.0,0.0,Nov,OS_3,Browser_2,Region_3,Traffic_10,Returning_Visitor,0,0,60,4176.13869,0.9833333333333333,69.6023115,0
0,0.0,2,246.5,52,1838.85,0.003703704,0.014506173,0.0,0.0,Dec,OS_2,Browser_7,Region_3,Traffic_2,New_Visitor,0,0,54,2085.35,0.9629629629629629,38.617592592592594,0
2,12.0,0,0.0,85,3887.222321,0.000595238,0.018506494,0.0,0.0,Dec,OS_3,Browser_2,Region_7,Traffic_3,Returning_Visitor,0,0,87,3899.222321,0.9770114942528736,44.81864736781609,0
4,82.25,6,144.0,82,3174.642793,0.004494382,0.012081072,0.0,0.0,Nov,OS_1,Browser_1,Region_1,Traffic_2,Returning_Visitor,1,0,92,3400.892793,0.8913043478260869,36.96622601086956,0
0,0.0,0,0.0,40,700.1277778,0.011,0.027788462,0.0,0.0,Nov,OS_1,Browser_1,Region_1,Traffic_10,Returning_Visitor,1,0,40,700.1277778,1.0,17.503194445,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,OS_3,Browser_2,Region_3,Traffic_13,Returning_Visitor,0,0,1,0.0,1.0,0.0,0
0,0.0,0,0.0,27,1316.035714,0.0,0.022222222,0.0,0.0,Nov,OS_2,Browser_2,Region_1,Traffic_1,Returning_Visitor,0,0,27,1316.035714,1.0,48.74206348148149,0
6,49.08333333,1,619.5,58,2572.429487,0.00625,0.020729167,0.0,0.0,Nov,OS_1,Browser_2,Region_1,Traffic_2,Returning_Visitor,0,1,65,3241.01282033,0.8923076923076924,49.86173569738462,0
0,0.0,0,0.0,36,1287.958333,0.034259259,0.073333333,0.0,0.0,Dec,OS_2,Browser_2,Region_1,Traffic_3,Returning_Visitor,0,0,36,1287.958333,1.0,35.776620361111114,0
1,53.5,0,0.0,53,2019.828571,0.007692308,0.015734266,0.0,0.0,Nov,OS_2,Browser_2,Region_3,Traffic_2,Returning_Visitor,0,0,54,2073.328571,0.9814814814814815,38.39497353703704,0
2,93.0,2,221.0,41,716.7916667,0.008888889,0.041481481,0.0,0.0,Nov,OS_2,Browser_2,Region_3,Traffic_2,Returning_Visitor,0,0,45,1030.7916667,0.9111111111111111,22.906481482222222,0
0,0.0,2,1494.5,109,3339.07598,0.008181818,0.014582448,0.0,0.0,Nov,OS_2,Browser_2,Region_4,Traffic_8,Returning_Visitor,1,0,111,4833.57598,0.9819819819819819,43.54572954954955,0
1,60.75,0,0.0,13,355.1666667,0.015384615,0.056410256,0.0,0.0,Nov,OS_3,Browser_2,Region_3,Traffic_3,Returning_Visitor,0,0,14,415.9166667,0.9285714285714286,29.708333335714286,0
1,151.5,0,0.0,10,304.75,0.0,0.007407407,0.0,0.0,Dec,OS_3,Browser_2,Region_2,Traffic_2,Returning_Visitor,0,0,11,456.25,0.9090909090909091,41.47727272727273,0
5,36.0,0,0.0,237,6817.942235,0.00167364,0.01380616,3.960306296,0.0,Nov,OS_2,Browser_2,Region_1,Traffic_3,Returning_Visitor,0,1,242,6853.942235,0.9793388429752066,28.322075351239672,0
4,712.0,0,0.0,77,3785.5625,0.002564103,0.00982906,0.0,0.0,Nov,OS_2,Browser_2,Region_2,Traffic_8,New_Visitor,0,1,81,4497.5625,0.9506172839506173,55.52546296296296,0
0,0.0,0,0.0,8,361.0,0.0,0.025,0.0,0.0,Dec,OS_2,Browser_2,Region_3,Traffic_3,Returning_Visitor,0,0,8,361.0,1.0,45.125,0
4,406.0,0,0.0,55,2570.42619,0.003508772,0.017278044,0.0,0.0,Nov,OS_3,Browser_2,Region_4,Traffic_2,Returning_Visitor,1,0,59,2976.42619,0.9322033898305084,50.44790152542373,0
1,108.0,0,0.0,37,1209.558333,0.016666667,0.033386243,0.0,0.0,Dec,OS_2,Browser_2,Region_1,Traffic_1,Returning_Visitor,0,0,38,1317.558333,0.9736842105263158,34.672587710526315,0
12,393.2666667,0,0.0,15,366.5833333,0.00952381,0.013809524,0.0,0.0,Dec,OS_2,Browser_4,Region_6,Traffic_1,New_Visitor,0,0,27,759.8499999999999,0.5555555555555556,28.14259259259259,0
7,367.6666667,3,9.0,58,4191.031746,0.014583333,0.033093378,1.385791839,0.0,Nov,OS_1,Browser_1,Region_7,Traffic_15,Returning_Visitor,1,0,68,4567.6984127,0.8529411764705882,67.17203548088234,0
13,344.4922161,5,271.25,182,5402.78526,0.000968661,0.006829256,16.27511574,0.0,Dec,OS_3,Browser_2,Region_1,Traffic_2,Returning_Visitor,0,0,200,6018.5274761,0.91,30.0926373805,0
2,270.0,3,228.5,13,2451.0,0.0,0.021428571,42.22150549,0.0,Nov,OS_2,Browser_2,Region_4,Traffic_2,Returning_Visitor,0,1,18,2949.5,0.7222222222222222,163.86111111111111,0
14,367.25,3,400.375,195,7980.363439,7.5e-05,0.005865824,3.86863332,0.0,Nov,OS_2,Browser_2,Region_2,Traffic_1,Returning_Visitor,1,1,212,8747.988439,0.9198113207547169,41.26409641037736,0
4,33.0,0,0.0,3,20.0,0.0,0.04,0.0,0.0,Nov,OS_2,Browser_2,Region_6,Traffic_2,Returning_Visitor,0,0,7,53.0,0.42857142857142855,7.571428571428571,0
0,0.0,0,0.0,27,910.0,0.007407407,0.011111111,0.0,0.0,Nov,OS_4,Browser_2,Region_1,Traffic_3,New_Visitor,1,0,27,910.0,1.0,33.7037037037037,0
0,0.0,0,0.0,8,866.0,0.05,0.058333333,0.0,0.0,Dec,OS_2,Browser_2,Region_2,Traffic_6,Returning_Visitor,0,0,8,866.0,1.0,108.25,0
2,58.5,0,0.0,28,968.6666667,0.013793103,0.024712644,14.02863873,0.0,Nov,OS_2,Browser_5,Region_1,Traffic_3,Returning_Visitor,0,1,30,1027.1666667,0.9333333333333333,34.23888889,0
0,0.0,0,0.0,15,1390.583333,0.025,0.05,39.48337116,0.0,Dec,OS_2,Browser_2,Region_2,Traffic_1,Returning_Visitor,0,0,15,1390.583333,1.0,92.70555553333334,0
5,400.0,0,0.0,20,991.5,0.0,0.013043478,22.13419743,0.0,Dec,OS_2,Browser_2,Region_3,Traffic_2,Returning_Visitor,0,1,25,1391.5,0.8,55.66,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Nov,OS_3,Browser_2,Region_4,Traffic_13,Returning_Visitor,0,0,2,0.0,1.0,0.0,0
2,55.5,0,0.0,25,2466.533333,0.007407407,0.028888889,49.01323885,0.0,Dec,OS_2,Browser_2,Region_1,Traffic_2,Returning_Visitor,0,0,27,2522.033333,0.9259259259259259,93.40864196296296,0
0,0.0,0,0.0,12,592.5,0.0,0.022222222,0.0,0.0,Dec,OS_2,Browser_2,Region_1,Traffic_2,Returning_Visitor,0,0,12,592.5,1.0,49.375,0
0,0.0,0,0.0,55,1933.423611,0.001818182,0.017355372,0.0,0.0,Nov,OS_2,Browser_2,Region_1,Traffic_2,Returning_Visitor,0,0,55,1933.423611,1.0,35.153156563636365,0
5,166.3333333,1,0.0,38,1869.45119,0.004545455,0.010037879,0.0,0.0,Dec,OS_2,Browser_4,Region_8,Traffic_2,New_Visitor,0,1,44,2035.7845233,0.8636363636363636,46.267830075,0
8,177.6666667,1,23.0,56,2581.355128,0.003278689,0.011373326,0.0,0.0,Nov,OS_3,Browser_2,Region_3,Traffic_2,Returning_Visitor,1,0,65,2782.0217947,0.8615384615384616,42.80033530307693,0
2,32.5,0,0.0,3,39.0,0.04,0.026666667,0.0,0.0,Dec,OS_1,Browser_1,Region_1,Traffic_2,Returning_Visitor,1,0,5,71.5,0.6,14.3,0
0,0.0,0,0.0,3,170.6666667,0.033333333,0.026666667,0.0,0.0,Dec,OS_3,Browser_3,Region_1,Traffic_11,New_Visitor,0,0,3,170.6666667,1.0,56.888888900000005,0
0,0.0,0,0.0,26,875.1559524,0.0,0.001333333,40.42327574,0.0,Nov,OS_2,Browser_2,Region_7,Traffic_2,Returning_Visitor,0,1,26,875.1559524,1.0,33.659844323076925,0
11,208.25,2,109.0,54,2871.104167,0.0,0.021468927,0.0,0.0,Nov,OS_2,Browser_2,Region_1,Traffic_2,Returning_Visitor,0,0,67,3188.354167,0.8059701492537313,47.58737562686567,0
0,0.0,0,0.0,5,185.0,0.0,0.04,0.0,0.0,Nov,OS_3,Browser_2,Region_7,Traffic_6,New_Visitor,1,0,5,185.0,1.0,37.0,0
4,72.0,0,0.0,32,2258.175,0.0,0.025714286,38.19067209,0.0,Nov,OS_2,Browser_2,Region_9,Traffic_2,Returning_Visitor,0,0,36,2330.175,0.8888888888888888,64.72708333333334,0
6,57.0,0,0.0,80,1982.884524,0.007594937,0.033499444,0.0,0.0,Nov,OS_2,Browser_6,Region_6,Traffic_1,Returning_Visitor,0,0,86,2039.884524,0.9302325581395349,23.719587488372095,0
4,91.0,2,9.5,104,2856.9936,0.016929293,0.041369348,0.0,0.0,Dec,OS_2,Browser_2,Region_2,Traffic_10,Returning_Visitor,0,0,110,2957.4936,0.9454545454545454,26.886305454545454,0
0,0.0,0,0.0,38,2232.833333,0.0,0.026315789,0.0,0.0,Nov,OS_2,Browser_2,Region_2,Traffic_2,Returning_Visitor,1,1,38,2232.833333,1.0,58.758771921052634,0
4,364.5,0,0.0,27,955.525,0.013333333,0.022222222,0.0,0.0,Nov,OS_3,Browser_2,Region_3,Traffic_1,Returning_Visitor,1,0,31,1320.025,0.8709677419354839,42.58145161290323,0
1,39.5,0,0.0,52,3329.1,0.012231559,0.042469796,0.0,0.0,Nov,OS_2,Browser_2,Region_3,Traffic_10,Returning_Visitor,0,0,53,3368.6,0.9811320754716981,63.55849056603773,0
0,0.0,0,0.0,28,1283.75,0.014285714,0.023809524,0.0,0.0,Dec,OS_2,Browser_2,Region_1,Traffic_2,Returning_Visitor,1,0,28,1283.75,1.0,45.848214285714285,0
3,16.0,0,0.0,29,423.1666667,0.010344828,0.029885057,0.0,0.0,Dec,OS_3,Browser_2,Region_6,Traffic_1,Returning_Visitor,1,0,32,439.1666667,0.90625,13.723958334375,0
6,123.4642857,0,0.0,34,1570.469048,0.001052632,0.010431717,19.66912605,0.0,Dec,OS_2,Browser_2,Region_2,Traffic_7,Returning_Visitor,1,1,40,1693.9333336999998,0.85,42.3483333425,0
0,0.0,1,117.0,8,404.0,0.025,0.0375,0.0,0.0,Dec,OS_2,Browser_2,Region_8,Traffic_2,Returning_Visitor,0,0,9,521.0,0.8888888888888888,57.888888888888886,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,OS_1,Browser_1,Region_7,Traffic_3,Returning_Visitor,0,0,1,0.0,1.0,0.0,0
1,17.0,0,0.0,21,602.9166667,0.026666667,0.0425,0.0,0.0,Nov,OS_3,Browser_2,Region_1,Traffic_13,Returning_Visitor,0,0,22,619.9166667,0.9545454545454546,28.17803030454545,0
0,0.0,0,0.0,9,205.5,0.0,0.004444444,0.0,0.0,Nov,OS_8,Browser_1,Region_1,Traffic_3,Returning_Visitor,0,0,9,205.5,1.0,22.833333333333332,0
3,793.75,1,0.0,65,3186.958333,0.011594203,0.019935588,0.0,0.0,Nov,OS_1,Browser_1,Region_4,Traffic_2,Returning_Visitor,0,0,69,3980.708333,0.9420289855072463,57.69142511594203,0
1,59.5,0,0.0,20,646.1666667,0.0,0.025333333,0.0,0.0,Dec,OS_2,Browser_2,Region_9,Traffic_3,Returning_Visitor,0,0,21,705.6666667,0.9523809523809523,33.603174604761904,0
3,28.0,0,0.0,20,633.75,0.0,0.019047619,32.43717827,0.0,Dec,OS_2,Browser_10,Region_1,Traffic_1,Returning_Visitor,1,1,23,661.75,0.8695652173913043,28.77173913043478,0
0,0.0,0,0.0,4,100.25,0.0,0.066666667,0.0,0.0,Dec,OS_3,Browser_2,Region_3,Traffic_20,Returning_Visitor,1,0,4,100.25,1.0,25.0625,0
6,283.0166667,1,235.75,21,1338.933333,0.0,0.008695652,0.0,0.0,Dec,OS_2,Browser_2,Region_7,Traffic_1,Returning_Visitor,0,0,28,1857.6999996999998,0.75,66.34642856071427,0
0,0.0,0,0.0,18,542.9333333,0.0,0.009259259,0.0,0.0,Nov,OS_3,Browser_2,Region_1,Traffic_11,New_Visitor,0,0,18,542.9333333,1.0,30.16296296111111,0
6,116.6973684,0,0.0,171,9405.836721,0.008313228,0.028256171,0.0,0.0,Dec,OS_3,Browser_2,Region_3,Traffic_2,Returning_Visitor,0,1,177,9522.5340894,0.9661016949152542,53.79962762372882,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,OS_8,Browser_1,Region_2,Traffic_8,New_Visitor,0,0,1,0.0,1.0,0.0,0
0,0.0,0,0.0,10,249.3333333,0.0,0.02,0.0,0.0,Nov,OS_1,Browser_2,Region_6,Traffic_8,New_Visitor,0,0,10,249.3333333,1.0,24.93333333,0
3,14.5,5,1007.5,26,672.875,0.0,0.032352941,0.0,0.0,Nov,OS_2,Browser_2,Region_3,Traffic_1,Returning_Visitor,0,0,34,1694.875,0.7647058823529411,49.849264705882355,0
4,99.0,3,112.25,46,930.0141026,0.001960784,0.016470588,0.0,0.0,Nov,OS_1,Browser_1,Region_3,Traffic_10,Returning_Visitor,0,0,53,1141.2641026000001,0.8679245283018868,21.533284954716983,0
0,0.0,0,0.0,88,5093.3,0.004924242,0.023393841,0.0,0.0,Nov,OS_2,Browser_2,Region_1,Traffic_2,Returning_Visitor,0,0,88,5093.3,1.0,57.878409090909095,0
9,164.5833333,1,0.0,76,3580.333333,0.004819277,0.020522088,12.20780052,0.0,Nov,OS_4,Browser_1,Region_1,Traffic_1,Returning_Visitor,0,0,86,3744.9166663,0.8837209302325582,43.54554263139535,0
2,134.5,0,0.0,18,362.5,0.0,0.013333333,0.0,0.0,Dec,OS_3,Browser_2,Region_1,Traffic_2,New_Visitor,0,0,20,497.0,0.9,24.85,0
0,0.0,0,0.0,39,2034.466667,0.005128205,0.015555556,0.0,0.0,Nov,OS_2,Browser_2,Region_1,Traffic_2,Returning_Visitor,1,1,39,2034.466667,1.0,52.165811974358974,0
0,0.0,0,0.0,8,101.75,0.025,0.075,0.0,0.0,Nov,OS_2,Browser_2,Region_6,Traffic_2,Returning_Visitor,0,0,8,101.75,1.0,12.71875,0
0,0.0,4,620.25,23,997.2878788,0.012,0.031897436,0.0,0.0,Dec,OS_1,Browser_1,Region_3,Traffic_2,Returning_Visitor,1,0,27,1617.5378788,0.8518518518518519,59.90881032592593,0
1,7.0,2,12.0,5,412.25,0.0,0.0375,0.0,0.0,Dec,OS_2,Browser_2,Region_1,Traffic_2,Returning_Visitor,0,0,8,431.25,0.625,53.90625,0
0,0.0,0,0.0,12,680.5,0.0,0.018181818,42.422531,0.0,Dec,OS_2,Browser_2,Region_6,Traffic_10,Returning_Visitor,0,1,12,680.5,1.0,56.708333333333336,0
6,723.5,2,410.5,5,109.0,0.0,0.015384615,0.0,0.0,Nov,OS_2,Browser_5,Region_2,Traffic_2,Other,0,1,13,1243.0,0.38461538461538464,95.61538461538461,0
0,0.0,0,0.0,47,1093.833333,0.004444444,0.018518519,0.0,0.0,Dec,OS_2,Browser_2,Region_2,Traffic_1,Returning_Visitor,0,0,47,1093.833333,1.0,23.273049638297874,0
0,0.0,0,0.0,7,343.25,0.0,0.028571429,49.36350729,0.0,Nov,OS_2,Browser_2,Region_2,Traffic_7,Returning_Visitor,1,1,7,343.25,1.0,49.035714285714285,0
8,205.25,0,0.0,155,4502.511111,0.000176367,0.010885984,3.801288988,0.0,Nov,OS_2,Browser_2,Region_1,Traffic_6,Returning_Visitor,0,1,163,4707.761111,0.950920245398773,28.881970006134967,0
1,21.25,0,0.0,92,2716.519048,0.006737589,0.037885297,23.7389113,0.0,Nov,OS_2,Browser_2,Region_3,Traffic_2,Returning_Visitor,1,0,93,2737.769048,0.989247311827957,29.438376860215055,0
9,576.6208333,0,0.0,57,1878.195833,0.003472222,0.010446429,5.002669777,0.0,Nov,OS_2,Browser_2,Region_4,Traffic_8,New_Visitor,0,1,66,2454.8166663,0.8636363636363636,37.19419191363637,0
8,264.8095238,0,0.0,35,1039.887446,0.009756098,0.035656214,0.0,0.0,Dec,OS_2,Browser_2,Region_3,Traffic_2,Returning_Visitor,0,0,43,1304.6969698,0.813953488372093,30.341789995348837,0
4,76.25,0,0.0,141,3274.521154,0.0,0.008391608,6.425757643,0.0,Dec,OS_2,Browser_2,Region_1,Traffic_1,Returning_Visitor,0,0,145,3350.771154,0.9724137931034482,23.108766579310345,0
16,244.2666667,1,0.0,101,4484.669445,0.008408408,0.024055759,3.50497054,0.0,Dec,OS_3,Browser_2,Region_2,Traffic_10,Returning_Visitor,0,0,118,4728.936111700001,0.8559322033898306,40.0757297601695,0
2,59.5,0,0.0,3,67.66666667,0.0,0.02,0.0,0.0,Nov,OS_3,Browser_2,Region_8,Traffic_2,New_Visitor,0,0,5,127.16666667,0.6,25.433333334,0
0,0.0,0,0.0,37,5208.65,0.0,0.01829932,0.0,0.0,Nov,OS_2,Browser_2,Region_1,Traffic_6,Returning_Visitor,0,0,37,5208.65,1.0,140.7743243243243,0
5,106.0,0,0.0,44,646.825,0.007407407,0.028851852,0.0,0.0,Dec,OS_3,Browser_2,Region_9,Traffic_13,Returning_Visitor,0,0,49,752.825,0.8979591836734694,15.363775510204082,0
2,29.0,0,0.0,61,1617.519048,0.013978495,0.030295699,0.0,0.0,Nov,OS_3,Browser_2,Region_8,Traffic_2,Returning_Visitor,1,0,63,1646.519048,0.9682539682539683,26.135222984126987,0
6,91.25,0,0.0,56,955.5432151,0.007494145,0.010650662,0.0,0.0,Nov,OS_3,Browser_2,Region_4,Traffic_2,Returning_Visitor,1,1,62,1046.7932151,0.9032258064516129,16.883761533870967,0
1,25.5,0,0.0,10,361.5,0.0,0.02,60.01343064,0.0,Dec,OS_2,Browser_2,Region_1,Traffic_1,Returning_Visitor,0,1,11,387.0,0.9090909090909091,35.18181818181818,0
1,49.5,0,0.0,9,350.25,0.0,0.035714286,0.0,0.0,Dec,OS_2,Browser_2,Region_1,Traffic_7,New_Visitor,1,0,10,399.75,0.9,39.975,0
1,46.61111111,0,0.0,45,1873.589297,0.0,0.007242234,42.26791822,0.0,Dec,OS_1,Browser_1,Region_3,Traffic_2,Returning_Visitor,0,0,46,1920.20040811,0.9782608695652174,41.74348713282608,0
0,0.0,0,0.0,11,1712.416667,0.018181818,0.036363636,0.0,0.0,Nov,OS_3,Browser_2,Region_1,Traffic_10,Returning_Visitor,1,0,11,1712.416667,1.0,155.67424245454546,0
0,0.0,0,0.0,2,26.5,0.0,0.05,0.0,0.0,Dec,OS_3,Browser_2,Region_1,Traffic_1,Returning_Visitor,1,0,2,26.5,1.0,13.25,0
0,0.0,0,0.0,19,696.875,0.010526316,0.035087719,0.0,0.0,Dec,OS_1,Browser_2,Region_4,Traffic_2,Returning_Visitor,0,0,19,696.875,1.0,36.67763157894737,0
0,0.0,3,321.0,31,916.625,0.006617647,0.034935897,0.0,0.0,Dec,OS_2,Browser_2,Region_1,Traffic_1,Returning_Visitor,0,0,34,1237.625,0.9117647058823529,36.400735294117645,0
0,0.0,0,0.0,3,56.5,0.066666667,0.133333333,0.0,0.0,Nov,OS_2,Browser_2,Region_3,Traffic_1,Returning_Visitor,0,0,3,56.5,1.0,18.833333333333332,0
0,0.0,0,0.0,10,83.41666667,0.0,0.022222222,0.0,0.0,Nov,OS_1,Browser_1,Region_1,Traffic_2,Returning_Visitor,1,0,10,83.41666667,1.0,8.341666667,0
0,0.0,0,0.0,3,255.0,0.0,0.066666667,0.0,0.0,Nov,OS_2,Browser_5,Region_8,Traffic_3,Returning_Visitor,1,0,3,255.0,1.0,85.0,0
1,7.125,6,1043.928571,73,3585.177579,0.008175105,0.024451608,0.0,0.0,Nov,OS_3,Browser_2,Region_5,Traffic_2,Returning_Visitor,0,0,80,4636.23115,0.9125,57.952889375,0
2,26.75,3,49.5,62,2964.650595,0.010769231,0.026444444,0.0,0.0,Dec,OS_3,Browser_2,Region_1,Traffic_2,Returning_Visitor,0,0,67,3040.900595,0.9253731343283582,45.38657604477612,0
6,88.75,0,0.0,22,757.375,0.001481481,0.042222222,27.97632918,0.0,Nov,OS_2,Browser_2,Region_1,Traffic_2,Returning_Visitor,0,0,28,846.125,0.7857142857142857,30.21875,0
6,190.4166667,0,0.0,78,3913.98703,0.005424955,0.006561181,0.0,0.0,Nov,OS_3,Browser_2,Region_5,Traffic_1,Returning_Visitor,1,0,84,4104.4036967,0.9285714285714286,48.8619487702381,0
0,0.0,0,0.0,30,685.75,0.0,0.036507937,0.0,0.0,Dec,OS_2,Browser_2,Region_2,Traffic_3,Returning_Visitor,0,0,30,685.75,1.0,22.858333333333334,0
0,0.0,0,0.0,11,572.0,0.036363636,0.072727273,0.0,0.0,Nov,OS_1,Browser_1,Region_4,Traffic_3,Returning_Visitor,0,0,11,572.0,1.0,52.0,0
0,0.0,0,0.0,7,112.0,0.028571429,0.085714286,0.0,0.0,Nov,OS_2,Browser_2,Region_1,Traffic_2,Returning_Visitor,0,0,7,112.0,1.0,16.0,0
1,12.0,0,0.0,11,213.0,0.05,0.066666667,0.0,0.0,Nov,OS_2,Browser_2,Region_4,Traffic_13,Returning_Visitor,1,0,12,225.0,0.9166666666666666,18.75,0
2,18.0,0,0.0,12,180.75,0.0,0.014285714,0.0,0.0,Nov,OS_2,Browser_2,Region_1,Traffic_2,New_Visitor,0,0,14,198.75,0.8571428571428571,14.196428571428571,0
0,0.0,0,0.0,34,933.85,0.021875,0.031505682,0.0,0.0,Nov,OS_1,Browser_1,Region_1,Traffic_2,Returning_Visitor,1,0,34,933.85,1.0,27.466176470588238,0
6,137.9166667,0,0.0,92,3163.14329,0.001075269,0.0095145,32.22246226,0.0,Nov,OS_2,Browser_2,Region_1,Traffic_1,Returning_Visitor,0,1,98,3301.0599567,0.9387755102040817,33.68428527244898,0
8,204.1071429,0,0.0,15,347.7321429,0.0,0.012280702,18.08071442,0.0,Nov,OS_1,Browser_1,Region_1,Traffic_2,New_Visitor,0,0,23,551.8392858,0.6521739130434783,23.993012426086956,0
1,585.5,0,0.0,80,3634.141512,0.004320988,0.007864356,26.41113767,0.0,Nov,OS_3,Browser_2,Region_2,Traffic_2,Returning_Visitor,0,1,81,4219.641512,0.9876543209876543,52.09433965432099,0
0,0.0,2,889.5,30,784.0833333,0.025,0.046875,0.0,0.0,Dec,OS_2,Browser_2,Region_6,Traffic_13,Returning_Visitor,0,0,32,1673.5833333,0.9375,52.299479165625,0
7,234.9285714,10,902.5,131,6050.883117,0.002857143,0.012557561,0.0,0.0,Dec,OS_2,Browser_2,Region_1,Traffic_2,Returning_Visitor,0,0,148,7188.3116884,0.8851351351351351,48.56967357027027,0
8,335.0636364,3,738.0833333,36,2228.707287,0.005853659,0.010086083,27.79149135,0.0,Dec,OS_1,Browser_1,Region_3,Traffic_2,New_Visitor,0,0,47,3301.8542567000004,0.7659574468085106,70.25221822765958,0
4,33.0,0,0.0,35,702.9166667,0.0,0.005428571,0.0,0.0,Dec,OS_4,Browser_1,Region_1,Traffic_2,New_Visitor,0,0,39,735.9166667,0.8974358974358975,18.86965812051282,0
